"angle","species","specimenId","mimicType","imageabletype","imageableid","created_at","updated_at","id","kingdom","phylum","class","order","family","genus","taxonRank","scientificName","scientificNameAuthorship","vernacularName","description","individualCount","bodylength","sex","lifeStage","form","notes","idconfidence","other","ref","disposition","numphotos","Ant.mimic.","Sex","Notes","Done.","accuracy"
"Lateral","Riptortus abdominalis","494","non-mimic","Specimen",494,"2017-03-27 02:47:14 UTC","2017-03-27 02:47:19 UTC",494,"Animalia","Arthropoda","Insecta","Hemiptera","Alydidae","Riptortus","Species","Riptortus abdominalis","(Westwood, 1842)","","",1,14.4,"","Adult","","Pickled in 96% ethanol 29-Mar-2017.","Ryan","","","In collection",8,NA,NA,NA,NA,0.521617780453874
"Lateral","Amyciaea albomaculata","499","mimic","Specimen",499,"2017-08-13 14:25:20 UTC","2017-08-13 14:26:05 UTC",499,"Animalia","Arthropoda","Arachnida","Araneae","Thomisidae","Amyciaea","Species","Amyciaea albomaculata","(O.P.-Cambridge, 1874)","","Green ant mimicking spider",1,4.5,"","","","","2","Ant-mimic spider","JMQK73","QM collection",6,NA,NA,NA,NA,0.683394074631175
"Lateral","Oecophylla smaragdina","500","model","Specimen",500,"2017-03-21 01:59:20 UTC","2017-03-21 01:59:22 UTC",500,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Oecophylla","Species","Oecophylla smaragdina","(Fabricius, 1775)","Green Tree Ant","Green ant",2,6.6,"","","","Legs removed from 1 specimen.
Pickled in 96% ethanol 29-Mar-2017.","2","","","In collection",8,NA,NA,NA,NA,0.798401689154718
"Lateral","Amyciaea albomaculata","503","mimic","Specimen",503,"2017-08-13 13:45:42 UTC","2017-08-13 13:46:32 UTC",503,"Animalia","Arthropoda","Arachnida","Araneae","Thomisidae","Amyciaea","Species","Amyciaea albomaculata","(O.P.-Cambridge, 1874)","","Green ant mimicking spider",1,5.3,"","","","","2","Ant-mimic spider","JMQK76","QM collection",9,NA,NA,NA,NA,0.601103061548373
"Lateral","Cicadellid2 sp1","506","non-mimic","Specimen",506,"2017-04-11 01:26:15 UTC","2017-04-11 01:26:17 UTC",506,"Animalia","Arthropoda","Insecta","Hemiptera","Cicadellidae","Cicadellid2","Species","Cicadellid2 sp1","","","Hopper nymph",1,1.8,"","Early instar","","I assumed it was an ant when I collected it.Same colour as attendant ants.
Pickled in 96% ethanol 29-Mar-2017.","","","","In collection",8,NA,NA,NA,NA,0.0999693430651868
"Lateral","Opisthopsis sp1","509","model","Specimen",509,"2017-04-11 01:58:23 UTC","2017-04-11 01:58:25 UTC",509,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Opisthopsis","Species","Opisthopsis sp1","","Strobe ant","Strobe ant",2,3.8,"","","","Pickled in 96% ethanol 29-Mar-2017.","","","","In collection",4,NA,NA,NA,NA,0.782030991510764
"Lateral","Myandra bicincta","512","mimic","Specimen",512,"2017-03-24 04:20:36 UTC","2017-03-24 04:20:40 UTC",512,"Animalia","Arthropoda","Arachnida","Araneae","Prodidomidae","Myandra","Species","Myandra bicincta","(Simon, 1908)","","Tiny black spider",1,2,"","juvenile","","Collected by Jonas under bark. Died because I froze it for too long.
Specimen broke apart.
Pickled in 96% ethanol 29-Mar-2017.","Aus Mus tentative","Ant-mimic spider","AA.1408","Aus Mus",10,NA,NA,NA,NA,0.428254335596263
"Lateral","Myandra bicincta","514","mimic","Specimen",514,"2017-08-16 17:13:34 UTC","2017-08-16 17:13:38 UTC",514,"Animalia","Arthropoda","Arachnida","Araneae","Prodidomidae","Myandra","Species","Myandra bicincta","(Simon, 1908)","","Tiny black spider",1,1.9,"Male","juvenile","","Collected by Jonas under bark.
Pickled, 21-Apr-2017.","Aus Mus tentative","Ant-mimic spider","AA.1408","Aus Mus",8,NA,NA,NA,NA,0.500081407501347
"Lateral","Zodarid4 sp1","515","mimic","Specimen",515,"2017-08-16 17:52:49 UTC","2017-08-16 17:52:53 UTC",515,"Animalia","Arthropoda","Arachnida","Araneae","Zodariidae","Zodariid4","Species","Zodarid4 sp1","","","Tiny black spider",1,2.1,"","juvenile","","Collected by Jonas under bark. Died.
Pickled in 96% ethanol, 27-Apr-2017","Aus Mus tentative","Ant-mimic spider","AA.1408","Aus Mus",8,NA,NA,NA,NA,0.37945052027993
"Lateral","Holoplatys sp4","518","mimic","Specimen",518,"2017-04-11 00:43:59 UTC","2017-04-11 00:44:01 UTC",518,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Holoplatys","Species","Holoplatys sp4","","","Tiny black ant mimic",1,3.2,"","juvenile","","Juvenile? Pickled in 96% ethanol, 9-May-2017.","Aus Mus","Ant-mimic spider","AA.1403","Aus Mus",9,NA,NA,NA,NA,0.678960641713718
"Lateral","Myrmarachne juvenile","523","mimic","Specimen",523,"2017-04-24 13:06:47 UTC","2017-04-24 13:06:49 UTC",523,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Myrmarachne","Species","Myrmarachne juvenile","","","Golden bum ant mimicking jumper",NA,5.4,"","juvenile","","Squashed while being captured.
Pickled in 96% ethanol, 9-May-2017.","Aus Mus tentative","Ant-mimic spider","AA.1406","Aus Mus",8,NA,NA,NA,NA,0.263264977431595
"Lateral","Myrmarachne juvenile","524","mimic","Specimen",524,"2017-04-24 12:51:56 UTC","2017-04-24 12:52:21 UTC",524,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Myrmarachne","Species","Myrmarachne juvenile","","","Black ant mimicking jumper, red legs",1,3.9,"","Juvenile","","Possibly M. erythrocephala.
Died.
Pickled, 96% ethanol 27-Apr-2017","Aus Mus tentative","Ant-mimic spider","AA.1402","Aus Mus",8,NA,NA,NA,NA,0.584792583870895
"Lateral","Hemiptera1 sp1","531","mimic","Specimen",531,"2017-04-06 23:40:07 UTC","2017-04-06 23:40:08 UTC",531,"Animalia","Arthropoda","Insecta","Hemiptera","","Hemiptera1","Species","Hemiptera1 sp1","","","Small black ant-like bug nymph",1,3.2,"","Early instar","","Pickled, 21-Apr-2017.","","Ant mimic bug","","In collection",9,NA,NA,NA,NA,0.500023331521321
"Lateral","Myrmarachne erythrocephala","535","mimic","Specimen",535,"2017-04-10 23:45:47 UTC","2017-04-10 23:45:48 UTC",535,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Myrmarachne","Species","Myrmarachne erythrocephala","(Koch, 1879)","","Golden ant mimicking jumper",1,4.7,"","","Forma ornata","Pickled in 96% ethanol, 9-May-2017.","1","Ant-mimic spider","","Michael Kelly",13,NA,NA,NA,NA,0.597345352621084
"Lateral","Vespoidea5 sp1","536","mimic","Specimen",536,"2017-04-11 00:08:18 UTC","2017-04-11 00:08:20 UTC",536,"Animalia","Arthropoda","Insecta","Hymenoptera","","Vespoidea5","Species","Vespoidea5 sp1","","","Golden bum green wasp",1,6,"","","","Pickled, 21-Apr-2017.
Looks very similar to Polyrhachis hookeri.","","Posssible wasp ant-mimic","","In collection",9,NA,NA,NA,NA,0.772707328609447
"Lateral","Formicid1 sp1","537","model","Specimen",537,"2017-04-11 00:22:20 UTC","2017-04-11 00:38:14 UTC",537,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Formicid1","Species","Formicid1 sp1","","","Medium black ant",1,5,"","","","Pickled, 21-Apr-2017.","","","","In collection",10,NA,NA,NA,NA,0.810448380269333
"Lateral","Vespoidea6 sp1","579","mimic","Specimen",579,"2017-08-18 11:45:28 UTC","2017-08-18 11:45:30 UTC",579,"Animalia","Arthropoda","Insecta","Hymenoptera","","Vespoidea6","Species","Vespoidea6 sp1","","","Small black ant-like wasp",1,5.3,"","","","Pickled, 21-Apr-2017.","","Ant-mimic wasp","","In collection",6,NA,NA,NA,NA,0.541630578300404
"Lateral","Myrmarachne luctuosa","589","mimic","Specimen",589,"2017-04-24 12:29:57 UTC","2017-04-24 12:33:36 UTC",589,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Myrmarachne","Species","Myrmarachne luctuosa","(L. Koch, 1879)","","Small golden-bum mimic",1,4.2,"","juvenile","","Pickled in 70% ethanol, 13-June-2017.","Aus Mus tentative","Ant-mimic spider","AA.1409","Aus Mus",12,NA,NA,NA,NA,0.613046226958628
"Lateral","Damoetas nitidus","591","mimic","Specimen",591,"2017-08-17 14:06:13 UTC","2017-08-17 14:06:17 UTC",591,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Damoetas","Species","Damoetas nitidus","(L. Koch, 1880)","Shining Damoetas","",1,3.2,"","","","Pickled in 96% ethanol, 17-May-2017.","0","Ant-mimic spider","","Michael Kelly",8,NA,NA,NA,NA,0.541301520995331
"Lateral","Eilica sp1","593","mimic","Specimen",593,"2017-05-16 01:56:14 UTC","2017-05-16 02:02:46 UTC",593,"Animalia","Arthropoda","Arachnida","Araneae","Gnaphosidae","Eilica","Species","Eilica sp1","","Yellow-tailed Eilica","Golden bum ant mimicking spider",1,4.2,"Male","","","Identified as unnamed Eilica by Aus Mus.
Pickled in 96% ethanol, 24-May-2017.","Aus Mus","Ant-mimic spider","KS.129714","Aus Mus",7,NA,NA,NA,NA,0.506613745018615
"Lateral","Apricia jovialis","605","non-mimic","Specimen",605,"2017-08-17 13:27:42 UTC","2017-08-17 13:27:46 UTC",605,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Apricia","Species","Apricia jovialis","(L. Koch, 1879)","Jovial jumper","Golden bum ant mimicking jumper",1,5,"","Juvenile","","Pickled in 96% ethanol, 15-May-2017.","","","","Michael Kelly",9,NA,NA,NA,NA,0.521777290835233
"Lateral","Rhombonotus gracilis","609","mimic","Specimen",609,"2017-08-12 13:38:30 UTC","2017-08-12 13:38:34 UTC",609,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Rhombonotus","Species","Rhombonotus gracilis","(Koch L., 1879)","","Tiny ant-mimicking jumper",1,2.5,"","","","Pickled in 96% ethanol, 15-May-2017.","","Ant-mimic spider","","Michael Kelly",13,NA,NA,NA,NA,0.576685178475021
"Lateral","Eilica sp1","621","mimic","Specimen",621,"2017-05-16 02:13:45 UTC","2017-05-16 02:13:47 UTC",621,"Animalia","Arthropoda","Arachnida","Araneae","Gnaphosidae","Eilica","Species","Eilica sp1","","Yellow-tailed Eilica","Golden bum ant mimicking spider",1,3.6,"","juvenile","","Pickled in 96% ethanol, 29-May-2017.","Aus Mus tentative","Ant-mimic spider","AA.1407","Aus Mus",9,NA,NA,NA,NA,0.424192273778829
"Lateral","Eilica sp1","626","mimic","Specimen",626,"2017-07-07 05:28:44 UTC","2017-07-07 05:28:46 UTC",626,"Animalia","Arthropoda","Arachnida","Araneae","Gnaphosidae","Eilica","Species","Eilica sp1","","Yellow-tailed Eilica","Golden bum ant mimicking spider",1,4.6,"","juvenile","","Pickled in 70% ethanol, date unknown.","Aus Mus tentative","Ant-mimic spider","AA.1407","Aus Mus",9,NA,NA,NA,NA,0.352303408333356
"Lateral","Daerlac nigricans","642","mimic","Specimen",642,"2017-05-26 02:09:02 UTC","2017-05-26 02:09:04 UTC",642,"Animalia","Arthropoda","Insecta","Hemiptera","Rhyparochromidae","Daerlac","Species","Daerlac nigricans","(Distant, 1918)","","Golden bum mimicking bug",3,7.3,"","Adult","","Pickled in 96% ethanol, 22-May-2017.","Matt Bulbert tentative ID","Ant mimic bug","","In collection",9,NA,NA,NA,NA,0.702750527629715
"Lateral","Vespoidea5 sp1","654","mimic","Specimen",654,"2017-08-15 14:23:18 UTC","2017-08-15 14:23:21 UTC",654,"Animalia","Arthropoda","Insecta","Hymenoptera","","Vespoidea5","Species","Vespoidea5 sp1","","","Golden bum green wasp",1,6.5,"","","","Pickled in 96% ethanol, 22-May-2017.","","Posssible wasp ant-mimic","","In collection",8,NA,NA,NA,NA,0.758563436953571
"Lateral","Vespoidea4 sp1","657","non-mimic","Specimen",657,"2017-08-18 11:41:54 UTC","2017-08-18 11:41:55 UTC",657,"Animalia","Arthropoda","Insecta","Hymenoptera","Mutillidae","Vespoidea4","Species","Vespoidea4 sp1","","","Small dark wingless wasp",1,4.2,"","","","Pickled in 96% ethanol, 29-May-2017.","","","","In collection",8,NA,NA,NA,NA,0.651104828706167
"Lateral","Myrmarachne erythrocephala","661","mimic","Specimen",661,"2017-06-05 13:21:39 UTC","2017-06-05 13:21:40 UTC",661,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Myrmarachne","Species","Myrmarachne erythrocephala","(Koch, 1879)","","Golden bum ant mimicking jumper",1,5.2,"","juvenile","","Pickled in 70% ethanol, 11-Juk-2017.","Aus Mus","Ant-mimic spider","AA.1402","Aus Mus",10,NA,NA,NA,NA,0.556664453216051
"Lateral","Daerlac nigricans","662","mimic","Specimen",662,"2017-06-09 13:25:12 UTC","2017-06-09 13:25:14 UTC",662,"Animalia","Arthropoda","Insecta","Hemiptera","Rhyparochromidae","Daerlac","Species","Daerlac nigricans","(Distant, 1918)","","Golden bum ant mimicking bug",2,7,"","Juvenile","","Pickled in 96% ethanol, 22-May-2017.","","Ant mimic bug","","In collection",8,NA,NA,NA,NA,0.672727085843816
"Lateral","Coleoptera2 sp1","663","mimic","Specimen",663,"2017-06-14 13:16:22 UTC","2017-06-14 13:16:24 UTC",663,"Animalia","Arthropoda","Insecta","Coleoptera","","Coleoptera2","Species","Coleoptera2 sp1","","","Small ant mimic beetle",1,6.4,"","","","Pickled in 96% ethanol, 29-May-2017.","","Ant-mimic beetle","","In collection",9,NA,NA,NA,NA,0.57553628730905
"Lateral","Vespoidea4 sp1","664","non-mimic","Specimen",664,"2017-06-04 14:22:12 UTC","2017-06-04 14:22:14 UTC",664,"Animalia","Arthropoda","Insecta","Hymenoptera","Mutillidae","Vespoidea4","Species","Vespoidea4 sp1","","","Small dark wingless wasp",1,4.3,"","","","Pickled in 96% ethanol, 22-May-2017.","","","","In collection",8,NA,NA,NA,NA,0.629046308794038
"Lateral","Daerlac nigricans","665","mimic","Specimen",665,"2017-06-14 14:13:26 UTC","2017-06-14 14:13:27 UTC",665,"Animalia","Arthropoda","Insecta","Hemiptera","Rhyparochromidae","Daerlac","Species","Daerlac nigricans","(Distant, 1918)","","Golden bum ant mimicking bug",1,7.9,"","Adult","","Pickled in 70% ethanol, 13-June-2017.","","Ant mimic bug","","In collection",9,NA,NA,NA,NA,0.674602871699709
"Lateral","Holoplatys sp2","666","non-mimic","Specimen",666,"2017-06-26 13:44:25 UTC","2017-06-26 13:44:27 UTC",666,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Holoplatys","Species","Holoplatys sp2","","","Medium black jumper",1,6,"","","","Pickled in 96% ethanol, 29-May-2017.","","","","In collection",9,NA,NA,NA,NA,0.539029508171834
"Lateral","Formicid10 sp1","667","model","Specimen",667,"2017-06-27 07:28:26 UTC","2017-06-27 07:28:27 UTC",667,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Formicid10","Species","Formicid10 sp1","","","Small red ant, shoulder spikes",1,5,"","","","Pickled in 96% ethanol, 22-May-2017.","","","","In collection",9,NA,NA,NA,NA,0.828812458634944
"Lateral","Lamponid2 sp1","682","non-mimic","Specimen",682,"2017-06-03 13:47:20 UTC","2017-06-03 14:15:29 UTC",682,"Animalia","Arthropoda","Arachnida","Araneae","Lamponidae","Lamponid2","Species","Lamponid2 sp1","","","White-tailed spider",NA,12.4,"","","","Pickled in 70% ethanol, 12-Jul-2017.","","Predator","","In collection",8,NA,NA,NA,NA,0.59592404432165
"Lateral","Nyssus coloripes","687","non-mimic","Specimen",687,"2017-05-19 00:12:36 UTC","2017-05-19 00:12:37 UTC",687,"Animalia","Arthropoda","Arachnida","Araneae","Corinnidae","Nyssus","Species","Nyssus coloripes","(Walckenaer, 1805)","Orange-legged Swift Spider","Black spider, white spots, red front legs",1,5.9,"","","","White-spotted form.
Pickled in 96% ethanol, 29-May-2017.","","","","In collection",9,NA,NA,NA,NA,0.186850670453794
"Lateral","Eilica sp1","696","mimic","Specimen",696,"2017-07-07 04:03:15 UTC","2017-08-20 07:37:13 UTC",696,"Animalia","Arthropoda","Arachnida","Araneae","Gnaphosidae","Eilica","Species","Eilica sp1","","Yellow-tailed Eilica","Black golden bum spider",1,4,"","juvenile","","
Pickled in 70% ethanol, 6-June-2017.","Aus Mus tentative","Ant-mimic spider","AA.1407","Aus Mus",10,NA,NA,NA,NA,0.379892217978133
"Lateral","Astia hariola","704","non-mimic","Specimen",704,"2017-06-01 13:26:16 UTC","2017-06-01 13:26:56 UTC",704,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Astia","Species","Astia hariola","(Koch, 1879)","Gypsy Jumper","Golden bum jumper",1,5.2,"","","","Appears to have died during a moult.
Pickled in 96% ethanol, 29-May-2017.","","","","In collection",8,NA,NA,NA,NA,0.245726138883423
"Lateral","Coleoptera2 sp1","717","mimic","Specimen",717,"2017-05-29 12:58:11 UTC","2017-05-29 12:58:13 UTC",717,"Animalia","Arthropoda","Insecta","Coleoptera","","Coleoptera2","Species","Coleoptera2 sp1","","","Ant mimic beetle",1,5.7,"","","","Pickled in 96% ethanol, 29-May-2017.","","Ant-mimic beetle","","In collection",8,NA,NA,NA,NA,0.591745134124618
"Lateral","Coleoptera2 sp1","722","mimic","Specimen",722,"2017-08-14 16:38:10 UTC","2017-08-14 16:38:13 UTC",722,"Animalia","Arthropoda","Insecta","Coleoptera","","Coleoptera2","Species","Coleoptera2 sp1","","","Ant mimic beetle",1,5.6,"","","","Pickled in 70% ethanol, 6-June-2017.","","Ant-mimic beetle","","In collection",10,NA,NA,NA,NA,0.637716644436561
"Lateral","Daerlac nigricans","728","mimic","Specimen",728,"2017-05-31 09:53:55 UTC","2017-05-31 09:53:57 UTC",728,"Animalia","Arthropoda","Insecta","Hemiptera","Rhyparochromidae","Daerlac","Species","Daerlac nigricans","(Distant, 1918)","","Golden bum ant mimicking bug",1,7.3,"","","","Pickled in 70% ethanol, 13-June-2017.","","Ant mimic bug","","In collection",11,NA,NA,NA,NA,0.636516464992647
"Lateral","Myrmarachne erythrocephala","732","mimic","Specimen",732,"2017-05-28 12:11:17 UTC","2017-05-28 12:11:19 UTC",732,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Myrmarachne","Species","Myrmarachne erythrocephala","(Koch, 1879)","","Golden bum ant mimicking jumper",1,5.6,"Male","","forma ornata","Pickled in 70% ethanol, 13-June-2017.","Aus Mus","Ant-mimic spider","KS.129696","Aus Mus",12,NA,NA,NA,NA,0.607892053445446
"Lateral","Myrmarachne luctuosa","733","mimic","Specimen",733,"2017-05-27 13:20:43 UTC","2017-05-27 13:20:45 UTC",733,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Myrmarachne","Species","Myrmarachne luctuosa","(L. Koch, 1879)","","Golden bum ant mimicking jumper",1,6.3,"Female","","","Pickled in 70% ethanol, 6-June-2017.","Aus Mus","Ant-mimic spider","KS.129701","Aus Mus",9,NA,NA,NA,NA,0.611664531769896
"Lateral","Notoncus sp1","75","model","Specimen",75,"2017-08-19 08:00:39 UTC","2017-08-19 08:00:43 UTC",75,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Notoncus","Species","Notoncus sp1","","","Small black ant",1,4,"","","","","Query same as 35-1","","13-Mar","",2,NA,NA,NA,NA,0.87143565210187
"Lateral","Daerlac apicalis","766","mimic","Specimen",766,"2017-08-13 05:56:48 UTC","2017-08-13 05:56:52 UTC",766,"Animalia","Arthropoda","Insecta","Hemiptera","Rhyparochromidae","Daerlac","Species","Daerlac apicalis","(Distant, 1904)","","Golden bum ant mimicking bug",1,5.8,"","","","Pickled in 70% ethanol, 13-June-2017.","","Ant mimic bug","","In collection",9,NA,NA,NA,NA,0.658674577699203
"Lateral","Daerlac apicalis","769","mimic","Specimen",769,"2017-08-09 03:41:42 UTC","2017-08-09 03:41:44 UTC",769,"Animalia","Arthropoda","Insecta","Hemiptera","Rhyparochromidae","Daerlac","Species","Daerlac apicalis","(Distant, 1904)","","Golden bum ant mimicking bug",1,6.6,"","","","Pickled in 70% ethanol, 26 June 2017.","","Ant mimic bug","","In collection",8,NA,NA,NA,NA,0.670418084856846
"Lateral","Daerlac apicalis","770","mimic","Specimen",770,"2017-08-09 04:02:57 UTC","2017-08-09 04:02:58 UTC",770,"Animalia","Arthropoda","Insecta","Hemiptera","Rhyparochromidae","Daerlac","Species","Daerlac apicalis","(Distant, 1904)","","Golden bum ant mimicking bug",1,6.7,"","","","Pickled in 70% ethanol, 03-June-2017.","","Ant mimic bug","","In collection",8,NA,NA,NA,NA,0.658700392595379
"Lateral","Vespoidea5 sp1","783","mimic","Specimen",783,"2017-08-15 15:11:20 UTC","2017-08-15 15:11:23 UTC",783,"Animalia","Arthropoda","Insecta","Hymenoptera","","Vespoidea5","Species","Vespoidea5 sp1","","","Golden bum green wasp",1,4.7,"","","","Pickled in 70% ethanol 16-June-2017.","","Posssible wasp ant-mimic","","In collection",8,NA,NA,NA,NA,0.741972763777371
"Lateral","Daerlac apicalis","804","mimic","Specimen",804,"2017-08-13 05:28:37 UTC","2017-08-13 05:28:39 UTC",804,"Animalia","Arthropoda","Insecta","Hemiptera","Rhyparochromidae","Daerlac","Species","Daerlac apicalis","(Distant, 1904)","","",1,5.7,"","","","Pickled in 70% ethanol, 12-Jul-2017.","","Ant mimic bug","","In collection",9,NA,NA,NA,NA,0.718642087952932
"Lateral","Myrmarachne bicolor","810","mimic","Specimen",810,"2017-08-18 06:50:42 UTC","2017-08-18 06:50:45 UTC",810,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Myrmarachne","Species","Myrmarachne bicolor","(L. Koch, 1879)","","Golden bum ant mimicking jumper",1,5.8,"","","","Pickled in 70% ethanol, 12-Jul-2017.","1","Ant-mimic spider","","Michael Kelly",10,NA,NA,NA,NA,0.455964281196782
"Lateral","Rhombonotus sp2","813","mimic","Specimen",813,"2017-08-13 15:02:40 UTC","2017-08-13 15:03:15 UTC",813,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Rhombonotus","Species","Rhombonotus sp2","","","Small black ant mimicking jumper, thick front legs",1,4,"","juvenile","","Possible model is sympatric specimen 814.
Pickled in 70% ethanol, 12-Jul-2017.","Aus Mus tentative","Ant-mimic spider","AA.1403","Aus Mus",12,NA,NA,NA,NA,0.617821279230227
"Lateral","Rhombonotus sp2","815","mimic","Specimen",815,"2017-08-14 07:05:03 UTC","2017-08-14 07:05:05 UTC",815,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Rhombonotus","Species","Rhombonotus sp2","","","Small black ant mimicking jumper, thick front legs",1,3.9,"","","","Possible model is sympatric specimen 814.
Pickled in 70% ethanol, date unknown.","Aus Mus tentative","Ant-mimic spider","AA.1403","Aus Mus",13,NA,NA,NA,NA,0.658373255261571
"Lateral","Judalana lutea","817","mimic","Specimen",817,"2017-07-15 07:09:28 UTC","2017-07-15 07:09:34 UTC",817,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Judalana","Species","Judalana lutea","(Rix, 1999)","","Strobe ant mimic",1,3.5,"Male","","","Pickled in 70% ethanol, 12-Jul-2017.","","Ant-mimic spider","","Michael Kelly",11,NA,NA,NA,NA,0.612906172697613
"Lateral","Myrmarachne juvenile","818","mimic","Specimen",818,"2017-08-09 03:26:40 UTC","2017-08-09 03:26:51 UTC",818,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Myrmarachne","Species","Myrmarachne juvenile","","","Small black ant mimicking jumper",1,2.3,"","Juvenile","","Body disintegrated after death","","Ant-mimic spider","","Lost",10,NA,NA,NA,NA,0.624960540102311
"Lateral","Myrmarachne juvenile","822","mimic","Specimen",822,"2017-08-09 03:30:38 UTC","2017-08-09 03:30:40 UTC",822,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Myrmarachne","Species","Myrmarachne juvenile","","","Small black ant mimic jumper",1,2.6,"","Juvenile","","Pickled in 70% ethanol, 12-Jul-2017.","Aus Mus tentative","Ant-mimic spider","AA.1406","Aus Mus",9,NA,NA,NA,NA,0.550053128576692
"Lateral","Myrmarachne erythrocephala","824","mimic","Specimen",824,"2017-08-09 03:38:22 UTC","2017-08-09 03:38:24 UTC",824,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Myrmarachne","Species","Myrmarachne erythrocephala","(Koch, 1879)","","Small black ant mimic jumper",1,4.9,"Male","adult","Forma ornata","Juvenile? Pickled in 70% ethanol, 12-Jul-2017.","Aus Mus","Ant-mimic spider","KS.129728","Aus Mus",9,NA,NA,NA,NA,0.46004870526585
"Lateral","Myrmarachne macleayana","826","mimic","Specimen",826,"2017-06-24 23:48:11 UTC","2017-06-24 23:48:13 UTC",826,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Myrmarachne","Species","Myrmarachne macleayana","(Bradley, 1876)","","Small shiny black ant mimicking jumper",1,4.1,"","","Forma robsoni","Pickled in 70% ethanol, 12-Jul-2017.","","Ant-mimic spider","","Michael Kelly",19,NA,NA,NA,NA,0.515445221219091
"Lateral","Myrmarachne macleayana","827","mimic","Specimen",827,"2017-08-14 15:56:46 UTC","2017-08-14 15:56:50 UTC",827,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Myrmarachne","Species","Myrmarachne macleayana","(Bradley, 1876)","","Shiny black ant mimicking jumper",1,5.3,"","","Forma robsoni","Injured and died during collecting.
Pickled in 70% ethanol, 12-Jul-2017.","","Ant-mimic spider","","Michael Kelly",5,NA,NA,NA,NA,0.426514473615086
"Lateral","Polyrhachis monteithi","829","model","Specimen",829,"2017-08-20 06:30:06 UTC","2017-08-20 06:30:08 UTC",829,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Polyrhachis","Species","Polyrhachis monteithi","(Kohout, 2006)","","Shiny black ant, red legs",1,5.9,"","","","Pickled in 70% ethanol, date unknown.","","","","In collection",10,NA,NA,NA,NA,0.879273922220327
"Lateral","Rhombonotus gracilis","832","mimic","Specimen",832,"2017-08-12 14:45:59 UTC","2017-08-12 14:46:03 UTC",832,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Rhombonotus","Species","Rhombonotus gracilis","(Koch L., 1879)","","Shiny black ant mimicking jumper, red legs",1,2.3,"","Juvenile","","Pickled in 70% ethanol, 12-Jul-2017.","","Ant-mimic spider","","Michael Kelly",10,NA,NA,NA,NA,0.643113456688019
"Lateral","Rhombonotus sp2","833","mimic","Specimen",833,"2017-08-14 07:11:56 UTC","2017-08-14 07:12:35 UTC",833,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Rhombonotus","Species","Rhombonotus sp2","","","Small black ant mimicking jumper, thick front legs",1,3.9,"Female","","","Pickled in 70% ethanol, 12-Jul-2017.","Aus Mus tentative","Ant-mimic spider","KS.129732","Aus Mus",10,NA,NA,NA,NA,0.700435787003148
"Lateral","Rhombonotus gracilis","841","mimic","Specimen",841,"2017-07-01 07:16:19 UTC","2017-07-01 07:16:23 UTC",841,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Rhombonotus","Species","Rhombonotus gracilis","(Koch L., 1879)","","Shiny black ant mimicking jumper, red legs",1,3.3,"","Juvenile","","Needed encouragement for motion video","","Ant-mimic spider","","Lost",11,NA,NA,NA,NA,0.606301456771178
"Lateral","Crematogaster sp1","842","model","Specimen",842,"2017-07-05 13:46:42 UTC","2017-07-05 13:46:44 UTC",842,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Crematogaster","Species","Crematogaster sp1","","","Small black ant",1,4.1,"","","","Pickled in 70% ethanol, 12-Jul-2017.","","","","In collection",11,NA,NA,NA,NA,0.815063634178386
